MPRN,Meter Serial Number,Read Value,Read Type,Read Date and End Time
XXX,XXX,0.558000,Active Import Interval (kW),09-04-2023 21:30
XXX,XXX,0.526000,Active Import Interval (kW),09-04-2023 21:00
XXX,XXX,0.570000,Active Import Interval (kW),09-04-2023 20:30
XXX,XXX,0.509000,Active Import Interval (kW),09-04-2023 20:00
XXX,XXX,0.438000,Active Import Interval (kW),09-04-2023 19:30
XXX,XXX,0.508000,Active Import Interval (kW),09-04-2023 19:00
XXX,XXX,0.726000,Active Import Interval (kW),09-04-2023 18:30
XXX,XXX,0.956000,Active Import Interval (kW),09-04-2023 18:00
XXX,XXX,0.673000,Active Import Interval (kW),09-04-2023 17:30
XXX,XXX,0.730000,Active Import Interval (kW),09-04-2023 17:00
XXX,XXX,0.839000,Active Import Interval (kW),09-04-2023 16:30
XXX,XXX,0.557000,Active Import Interval (kW),09-04-2023 16:00
XXX,XXX,1.245000,Active Import Interval (kW),09-04-2023 15:30
XXX,XXX,1.384000,Active Import Interval (kW),09-04-2023 15:00
XXX,XXX,0.562000,Active Import Interval (kW),09-04-2023 14:30
XXX,XXX,0.671000,Active Import Interval (kW),09-04-2023 14:00
XXX,XXX,0.684000,Active Import Interval (kW),09-04-2023 13:30
XXX,XXX,0.830000,Active Import Interval (kW),09-04-2023 13:00
XXX,XXX,1.284000,Active Import Interval (kW),09-04-2023 12:30
XXX,XXX,1.602000,Active Import Interval (kW),09-04-2023 12:00
XXX,XXX,0.714000,Active Import Interval (kW),09-04-2023 11:30
XXX,XXX,2.547000,Active Import Interval (kW),09-04-2023 11:00
XXX,XXX,0.724000,Active Import Interval (kW),09-04-2023 10:30
XXX,XXX,2.318000,Active Import Interval (kW),09-04-2023 10:00
XXX,XXX,1.856000,Active Import Interval (kW),09-04-2023 09:30
XXX,XXX,0.427000,Active Import Interval (kW),09-04-2023 09:00
XXX,XXX,0.231000,Active Import Interval (kW),09-04-2023 08:30
XXX,XXX,0.158000,Active Import Interval (kW),09-04-2023 08:00
XXX,XXX,0.208000,Active Import Interval (kW),09-04-2023 07:30
XXX,XXX,0.185000,Active Import Interval (kW),09-04-2023 07:00
XXX,XXX,0.185000,Active Import Interval (kW),09-04-2023 06:30
XXX,XXX,0.150000,Active Import Interval (kW),09-04-2023 06:00
XXX,XXX,0.173000,Active Import Interval (kW),09-04-2023 05:30
XXX,XXX,0.151000,Active Import Interval (kW),09-04-2023 05:00
XXX,XXX,0.179000,Active Import Interval (kW),09-04-2023 04:30
XXX,XXX,0.530000,Active Import Interval (kW),09-04-2023 04:00
XXX,XXX,0.798000,Active Import Interval (kW),09-04-2023 03:30
XXX,XXX,0.206000,Active Import Interval (kW),09-04-2023 03:00
XXX,XXX,0.222000,Active Import Interval (kW),09-04-2023 02:30
XXX,XXX,0.874000,Active Import Interval (kW),09-04-2023 02:00
XXX,XXX,0.317000,Active Import Interval (kW),09-04-2023 01:30
XXX,XXX,0.287000,Active Import Interval (kW),09-04-2023 01:00
XXX,XXX,0.296000,Active Import Interval (kW),09-04-2023 00:30
XXX,XXX,0.600000,Active Import Interval (kW),09-04-2023 00:00
XXX,XXX,0.657000,Active Import Interval (kW),08-04-2023 23:30
XXX,XXX,0.581000,Active Import Interval (kW),08-04-2023 23:00
XXX,XXX,0.555000,Active Import Interval (kW),08-04-2023 22:30
XXX,XXX,0.558000,Active Import Interval (kW),08-04-2023 22:00
XXX,XXX,0.546000,Active Import Interval (kW),08-04-2023 21:30
XXX,XXX,0.561000,Active Import Interval (kW),08-04-2023 21:00
XXX,XXX,0.580000,Active Import Interval (kW),08-04-2023 20:30
XXX,XXX,0.545000,Active Import Interval (kW),08-04-2023 20:00
XXX,XXX,0.331000,Active Import Interval (kW),08-04-2023 19:30
XXX,XXX,0.733000,Active Import Interval (kW),08-04-2023 19:00
XXX,XXX,0.915000,Active Import Interval (kW),08-04-2023 18:30
XXX,XXX,0.568000,Active Import Interval (kW),08-04-2023 18:00
XXX,XXX,0.282000,Active Import Interval (kW),08-04-2023 17:30
XXX,XXX,0.416000,Active Import Interval (kW),08-04-2023 17:00
XXX,XXX,0.415000,Active Import Interval (kW),08-04-2023 16:30
XXX,XXX,0.432000,Active Import Interval (kW),08-04-2023 16:00
XXX,XXX,0.491000,Active Import Interval (kW),08-04-2023 15:30
XXX,XXX,0.685000,Active Import Interval (kW),08-04-2023 15:00
XXX,XXX,0.424000,Active Import Interval (kW),08-04-2023 14:30
XXX,XXX,0.407000,Active Import Interval (kW),08-04-2023 14:00
XXX,XXX,0.405000,Active Import Interval (kW),08-04-2023 13:30
XXX,XXX,0.394000,Active Import Interval (kW),08-04-2023 13:00
XXX,XXX,0.414000,Active Import Interval (kW),08-04-2023 12:30
XXX,XXX,0.603000,Active Import Interval (kW),08-04-2023 12:00
XXX,XXX,0.549000,Active Import Interval (kW),08-04-2023 11:30
XXX,XXX,0.582000,Active Import Interval (kW),08-04-2023 11:00
XXX,XXX,0.526000,Active Import Interval (kW),08-04-2023 10:30
XXX,XXX,0.566000,Active Import Interval (kW),08-04-2023 10:00
XXX,XXX,0.496000,Active Import Interval (kW),08-04-2023 09:30
XXX,XXX,0.310000,Active Import Interval (kW),08-04-2023 09:00
XXX,XXX,0.659000,Active Import Interval (kW),08-04-2023 08:30
XXX,XXX,0.357000,Active Import Interval (kW),08-04-2023 08:00
XXX,XXX,0.181000,Active Import Interval (kW),08-04-2023 07:30
XXX,XXX,0.277000,Active Import Interval (kW),08-04-2023 07:00
XXX,XXX,0.214000,Active Import Interval (kW),08-04-2023 06:30
XXX,XXX,0.157000,Active Import Interval (kW),08-04-2023 06:00
XXX,XXX,0.239000,Active Import Interval (kW),08-04-2023 05:30
XXX,XXX,0.193000,Active Import Interval (kW),08-04-2023 05:00
XXX,XXX,1.108000,Active Import Interval (kW),08-04-2023 04:30
XXX,XXX,0.287000,Active Import Interval (kW),08-04-2023 04:00
XXX,XXX,0.200000,Active Import Interval (kW),08-04-2023 03:30
XXX,XXX,0.307000,Active Import Interval (kW),08-04-2023 03:00
XXX,XXX,0.926000,Active Import Interval (kW),08-04-2023 02:30
XXX,XXX,0.233000,Active Import Interval (kW),08-04-2023 02:00
XXX,XXX,0.289000,Active Import Interval (kW),08-04-2023 01:30
XXX,XXX,0.307000,Active Import Interval (kW),08-04-2023 01:00
XXX,XXX,0.598000,Active Import Interval (kW),08-04-2023 00:30
XXX,XXX,0.988000,Active Import Interval (kW),08-04-2023 00:00
XXX,XXX,0.618000,Active Import Interval (kW),07-04-2023 23:30
XXX,XXX,0.790000,Active Import Interval (kW),07-04-2023 23:00
XXX,XXX,0.579000,Active Import Interval (kW),07-04-2023 22:30
XXX,XXX,0.586000,Active Import Interval (kW),07-04-2023 22:00
XXX,XXX,0.635000,Active Import Interval (kW),07-04-2023 21:30
XXX,XXX,0.644000,Active Import Interval (kW),07-04-2023 21:00
XXX,XXX,0.620000,Active Import Interval (kW),07-04-2023 20:30
XXX,XXX,0.669000,Active Import Interval (kW),07-04-2023 20:00
XXX,XXX,0.594000,Active Import Interval (kW),07-04-2023 19:30
XXX,XXX,0.606000,Active Import Interval (kW),07-04-2023 19:00
XXX,XXX,0.629000,Active Import Interval (kW),07-04-2023 18:30
XXX,XXX,0.727000,Active Import Interval (kW),07-04-2023 18:00
XXX,XXX,0.668000,Active Import Interval (kW),07-04-2023 17:30
XXX,XXX,0.745000,Active Import Interval (kW),07-04-2023 17:00
XXX,XXX,0.403000,Active Import Interval (kW),07-04-2023 16:30
XXX,XXX,0.475000,Active Import Interval (kW),07-04-2023 16:00
XXX,XXX,0.462000,Active Import Interval (kW),07-04-2023 15:30
XXX,XXX,0.477000,Active Import Interval (kW),07-04-2023 15:00
XXX,XXX,0.497000,Active Import Interval (kW),07-04-2023 14:30
XXX,XXX,0.804000,Active Import Interval (kW),07-04-2023 14:00
XXX,XXX,1.531000,Active Import Interval (kW),07-04-2023 13:30
XXX,XXX,2.577000,Active Import Interval (kW),07-04-2023 13:00
XXX,XXX,0.713000,Active Import Interval (kW),07-04-2023 12:30
XXX,XXX,2.506000,Active Import Interval (kW),07-04-2023 12:00
XXX,XXX,0.584000,Active Import Interval (kW),07-04-2023 11:30
XXX,XXX,1.802000,Active Import Interval (kW),07-04-2023 11:00
XXX,XXX,0.849000,Active Import Interval (kW),07-04-2023 10:30
XXX,XXX,0.997000,Active Import Interval (kW),07-04-2023 10:00
XXX,XXX,2.152000,Active Import Interval (kW),07-04-2023 09:30
XXX,XXX,0.426000,Active Import Interval (kW),07-04-2023 09:00
XXX,XXX,0.159000,Active Import Interval (kW),07-04-2023 08:30
XXX,XXX,0.222000,Active Import Interval (kW),07-04-2023 08:00
XXX,XXX,0.217000,Active Import Interval (kW),07-04-2023 07:30
XXX,XXX,0.207000,Active Import Interval (kW),07-04-2023 07:00
XXX,XXX,0.244000,Active Import Interval (kW),07-04-2023 06:30
XXX,XXX,0.168000,Active Import Interval (kW),07-04-2023 06:00
XXX,XXX,0.200000,Active Import Interval (kW),07-04-2023 05:30
XXX,XXX,0.219000,Active Import Interval (kW),07-04-2023 05:00
XXX,XXX,0.508000,Active Import Interval (kW),07-04-2023 04:30
XXX,XXX,0.906000,Active Import Interval (kW),07-04-2023 04:00
XXX,XXX,0.220000,Active Import Interval (kW),07-04-2023 03:30
XXX,XXX,0.280000,Active Import Interval (kW),07-04-2023 03:00
XXX,XXX,0.657000,Active Import Interval (kW),07-04-2023 02:30
XXX,XXX,0.724000,Active Import Interval (kW),07-04-2023 02:00
XXX,XXX,0.427000,Active Import Interval (kW),07-04-2023 01:30
XXX,XXX,0.665000,Active Import Interval (kW),07-04-2023 01:00
XXX,XXX,0.463000,Active Import Interval (kW),07-04-2023 00:30
XXX,XXX,0.736000,Active Import Interval (kW),07-04-2023 00:00
XXX,XXX,0.546000,Active Import Interval (kW),06-04-2023 23:30
XXX,XXX,0.659000,Active Import Interval (kW),06-04-2023 23:00
XXX,XXX,0.885000,Active Import Interval (kW),06-04-2023 22:30
XXX,XXX,0.794000,Active Import Interval (kW),06-04-2023 22:00
XXX,XXX,0.636000,Active Import Interval (kW),06-04-2023 21:30
XXX,XXX,0.561000,Active Import Interval (kW),06-04-2023 21:00
XXX,XXX,0.989000,Active Import Interval (kW),06-04-2023 20:30
XXX,XXX,0.974000,Active Import Interval (kW),06-04-2023 20:00
XXX,XXX,0.495000,Active Import Interval (kW),06-04-2023 19:30
XXX,XXX,0.644000,Active Import Interval (kW),06-04-2023 19:00
XXX,XXX,0.666000,Active Import Interval (kW),06-04-2023 18:30
XXX,XXX,0.495000,Active Import Interval (kW),06-04-2023 18:00
XXX,XXX,1.153000,Active Import Interval (kW),06-04-2023 17:30
XXX,XXX,1.428000,Active Import Interval (kW),06-04-2023 17:00
XXX,XXX,0.825000,Active Import Interval (kW),06-04-2023 16:30
XXX,XXX,0.705000,Active Import Interval (kW),06-04-2023 16:00
XXX,XXX,0.638000,Active Import Interval (kW),06-04-2023 15:30
XXX,XXX,0.641000,Active Import Interval (kW),06-04-2023 15:00
XXX,XXX,0.634000,Active Import Interval (kW),06-04-2023 14:30
XXX,XXX,0.770000,Active Import Interval (kW),06-04-2023 14:00
XXX,XXX,0.389000,Active Import Interval (kW),06-04-2023 13:30
XXX,XXX,0.433000,Active Import Interval (kW),06-04-2023 13:00
XXX,XXX,0.564000,Active Import Interval (kW),06-04-2023 12:30
XXX,XXX,1.819000,Active Import Interval (kW),06-04-2023 12:00
XXX,XXX,0.295000,Active Import Interval (kW),06-04-2023 11:30
XXX,XXX,1.228000,Active Import Interval (kW),06-04-2023 11:00
XXX,XXX,0.537000,Active Import Interval (kW),06-04-2023 10:30
XXX,XXX,0.375000,Active Import Interval (kW),06-04-2023 10:00
XXX,XXX,0.422000,Active Import Interval (kW),06-04-2023 09:30
XXX,XXX,0.462000,Active Import Interval (kW),06-04-2023 09:00
XXX,XXX,0.907000,Active Import Interval (kW),06-04-2023 08:30
XXX,XXX,0.280000,Active Import Interval (kW),06-04-2023 08:00
XXX,XXX,0.247000,Active Import Interval (kW),06-04-2023 07:30
XXX,XXX,0.178000,Active Import Interval (kW),06-04-2023 07:00
XXX,XXX,0.224000,Active Import Interval (kW),06-04-2023 06:30
XXX,XXX,0.198000,Active Import Interval (kW),06-04-2023 06:00
XXX,XXX,0.162000,Active Import Interval (kW),06-04-2023 05:30
XXX,XXX,0.218000,Active Import Interval (kW),06-04-2023 05:00
XXX,XXX,0.168000,Active Import Interval (kW),06-04-2023 04:30
XXX,XXX,0.213000,Active Import Interval (kW),06-04-2023 04:00
XXX,XXX,0.210000,Active Import Interval (kW),06-04-2023 03:30
XXX,XXX,0.242000,Active Import Interval (kW),06-04-2023 03:00
XXX,XXX,0.279000,Active Import Interval (kW),06-04-2023 02:30
XXX,XXX,0.318000,Active Import Interval (kW),06-04-2023 02:00
XXX,XXX,0.539000,Active Import Interval (kW),06-04-2023 01:30
XXX,XXX,0.618000,Active Import Interval (kW),06-04-2023 01:00
XXX,XXX,0.857000,Active Import Interval (kW),06-04-2023 00:30
XXX,XXX,0.931000,Active Import Interval (kW),06-04-2023 00:00
XXX,XXX,0.767000,Active Import Interval (kW),05-04-2023 23:30
XXX,XXX,0.809000,Active Import Interval (kW),05-04-2023 23:00
XXX,XXX,0.899000,Active Import Interval (kW),05-04-2023 22:30
XXX,XXX,0.947000,Active Import Interval (kW),05-04-2023 22:00
XXX,XXX,0.868000,Active Import Interval (kW),05-04-2023 21:30
XXX,XXX,0.856000,Active Import Interval (kW),05-04-2023 21:00
XXX,XXX,0.878000,Active Import Interval (kW),05-04-2023 20:30
XXX,XXX,1.077000,Active Import Interval (kW),05-04-2023 20:00
XXX,XXX,0.551000,Active Import Interval (kW),05-04-2023 19:30
XXX,XXX,0.569000,Active Import Interval (kW),05-04-2023 19:00
XXX,XXX,0.549000,Active Import Interval (kW),05-04-2023 18:30
XXX,XXX,2.291000,Active Import Interval (kW),05-04-2023 18:00
XXX,XXX,1.669000,Active Import Interval (kW),05-04-2023 17:30
XXX,XXX,1.155000,Active Import Interval (kW),05-04-2023 17:00
XXX,XXX,0.386000,Active Import Interval (kW),05-04-2023 16:30
XXX,XXX,0.432000,Active Import Interval (kW),05-04-2023 16:00
XXX,XXX,0.521000,Active Import Interval (kW),05-04-2023 15:30
XXX,XXX,0.363000,Active Import Interval (kW),05-04-2023 15:00
XXX,XXX,0.539000,Active Import Interval (kW),05-04-2023 14:30
XXX,XXX,0.372000,Active Import Interval (kW),05-04-2023 14:00
XXX,XXX,0.391000,Active Import Interval (kW),05-04-2023 13:30
XXX,XXX,0.784000,Active Import Interval (kW),05-04-2023 13:00
XXX,XXX,0.803000,Active Import Interval (kW),05-04-2023 12:30
XXX,XXX,0.379000,Active Import Interval (kW),05-04-2023 12:00
XXX,XXX,0.396000,Active Import Interval (kW),05-04-2023 11:30
XXX,XXX,1.991000,Active Import Interval (kW),05-04-2023 11:00
XXX,XXX,0.688000,Active Import Interval (kW),05-04-2023 10:30
XXX,XXX,1.311000,Active Import Interval (kW),05-04-2023 10:00
XXX,XXX,1.337000,Active Import Interval (kW),05-04-2023 09:30
XXX,XXX,0.749000,Active Import Interval (kW),05-04-2023 09:00
XXX,XXX,0.339000,Active Import Interval (kW),05-04-2023 08:30
XXX,XXX,0.145000,Active Import Interval (kW),05-04-2023 08:00
XXX,XXX,0.210000,Active Import Interval (kW),05-04-2023 07:30
XXX,XXX,0.212000,Active Import Interval (kW),05-04-2023 07:00
XXX,XXX,0.150000,Active Import Interval (kW),05-04-2023 06:30
XXX,XXX,0.161000,Active Import Interval (kW),05-04-2023 06:00
XXX,XXX,0.172000,Active Import Interval (kW),05-04-2023 05:30
XXX,XXX,0.166000,Active Import Interval (kW),05-04-2023 05:00
XXX,XXX,0.155000,Active Import Interval (kW),05-04-2023 04:30
XXX,XXX,0.184000,Active Import Interval (kW),05-04-2023 04:00
XXX,XXX,0.192000,Active Import Interval (kW),05-04-2023 03:30
XXX,XXX,0.175000,Active Import Interval (kW),05-04-2023 03:00
XXX,XXX,0.215000,Active Import Interval (kW),05-04-2023 02:30
XXX,XXX,0.225000,Active Import Interval (kW),05-04-2023 02:00
XXX,XXX,0.255000,Active Import Interval (kW),05-04-2023 01:30
XXX,XXX,0.433000,Active Import Interval (kW),05-04-2023 01:00
XXX,XXX,0.607000,Active Import Interval (kW),05-04-2023 00:30
XXX,XXX,0.677000,Active Import Interval (kW),05-04-2023 00:00
XXX,XXX,0.479000,Active Import Interval (kW),04-04-2023 23:30
XXX,XXX,0.497000,Active Import Interval (kW),04-04-2023 23:00
XXX,XXX,0.678000,Active Import Interval (kW),04-04-2023 22:30
XXX,XXX,0.475000,Active Import Interval (kW),04-04-2023 22:00
XXX,XXX,0.468000,Active Import Interval (kW),04-04-2023 21:30
XXX,XXX,0.578000,Active Import Interval (kW),04-04-2023 21:00
XXX,XXX,0.552000,Active Import Interval (kW),04-04-2023 20:30
XXX,XXX,0.696000,Active Import Interval (kW),04-04-2023 20:00
XXX,XXX,1.770000,Active Import Interval (kW),04-04-2023 19:30
XXX,XXX,0.728000,Active Import Interval (kW),04-04-2023 19:00
XXX,XXX,1.597000,Active Import Interval (kW),04-04-2023 18:30
XXX,XXX,0.721000,Active Import Interval (kW),04-04-2023 18:00
XXX,XXX,0.549000,Active Import Interval (kW),04-04-2023 17:30
XXX,XXX,1.078000,Active Import Interval (kW),04-04-2023 17:00
XXX,XXX,0.828000,Active Import Interval (kW),04-04-2023 16:30
XXX,XXX,1.293000,Active Import Interval (kW),04-04-2023 16:00
XXX,XXX,2.572000,Active Import Interval (kW),04-04-2023 15:30
XXX,XXX,0.282000,Active Import Interval (kW),04-04-2023 15:00
XXX,XXX,0.341000,Active Import Interval (kW),04-04-2023 14:30
XXX,XXX,0.490000,Active Import Interval (kW),04-04-2023 14:00
XXX,XXX,0.490000,Active Import Interval (kW),04-04-2023 13:30
XXX,XXX,0.427000,Active Import Interval (kW),04-04-2023 13:00
XXX,XXX,0.570000,Active Import Interval (kW),04-04-2023 12:30
XXX,XXX,0.452000,Active Import Interval (kW),04-04-2023 12:00
XXX,XXX,0.323000,Active Import Interval (kW),04-04-2023 11:30
XXX,XXX,0.518000,Active Import Interval (kW),04-04-2023 11:00
XXX,XXX,0.328000,Active Import Interval (kW),04-04-2023 10:30
XXX,XXX,0.343000,Active Import Interval (kW),04-04-2023 10:00
XXX,XXX,0.594000,Active Import Interval (kW),04-04-2023 09:30
XXX,XXX,0.480000,Active Import Interval (kW),04-04-2023 09:00
XXX,XXX,0.206000,Active Import Interval (kW),04-04-2023 08:30
XXX,XXX,0.175000,Active Import Interval (kW),04-04-2023 08:00
XXX,XXX,0.229000,Active Import Interval (kW),04-04-2023 07:30
XXX,XXX,0.232000,Active Import Interval (kW),04-04-2023 07:00
XXX,XXX,0.189000,Active Import Interval (kW),04-04-2023 06:30
XXX,XXX,0.184000,Active Import Interval (kW),04-04-2023 06:00
XXX,XXX,0.230000,Active Import Interval (kW),04-04-2023 05:30
XXX,XXX,0.273000,Active Import Interval (kW),04-04-2023 05:00
XXX,XXX,1.178000,Active Import Interval (kW),04-04-2023 04:30
XXX,XXX,0.214000,Active Import Interval (kW),04-04-2023 04:00
XXX,XXX,0.235000,Active Import Interval (kW),04-04-2023 03:30
XXX,XXX,0.210000,Active Import Interval (kW),04-04-2023 03:00
XXX,XXX,0.954000,Active Import Interval (kW),04-04-2023 02:30
XXX,XXX,0.312000,Active Import Interval (kW),04-04-2023 02:00
XXX,XXX,0.569000,Active Import Interval (kW),04-04-2023 01:30
XXX,XXX,0.532000,Active Import Interval (kW),04-04-2023 01:00
XXX,XXX,0.556000,Active Import Interval (kW),04-04-2023 00:30
XXX,XXX,0.893000,Active Import Interval (kW),04-04-2023 00:00
XXX,XXX,0.968000,Active Import Interval (kW),03-04-2023 23:30
XXX,XXX,0.740000,Active Import Interval (kW),03-04-2023 23:00
XXX,XXX,0.721000,Active Import Interval (kW),03-04-2023 22:30
XXX,XXX,0.713000,Active Import Interval (kW),03-04-2023 22:00
XXX,XXX,0.769000,Active Import Interval (kW),03-04-2023 21:30
XXX,XXX,0.738000,Active Import Interval (kW),03-04-2023 21:00
XXX,XXX,0.958000,Active Import Interval (kW),03-04-2023 20:30
XXX,XXX,1.949000,Active Import Interval (kW),03-04-2023 20:00
XXX,XXX,0.965000,Active Import Interval (kW),03-04-2023 19:30
XXX,XXX,1.231000,Active Import Interval (kW),03-04-2023 19:00
XXX,XXX,1.495000,Active Import Interval (kW),03-04-2023 18:30
XXX,XXX,2.975000,Active Import Interval (kW),03-04-2023 18:00
XXX,XXX,1.993000,Active Import Interval (kW),03-04-2023 17:30
XXX,XXX,0.691000,Active Import Interval (kW),03-04-2023 17:00
XXX,XXX,0.768000,Active Import Interval (kW),03-04-2023 16:30
XXX,XXX,0.686000,Active Import Interval (kW),03-04-2023 16:00
XXX,XXX,0.436000,Active Import Interval (kW),03-04-2023 15:30
XXX,XXX,1.228000,Active Import Interval (kW),03-04-2023 15:00
XXX,XXX,1.012000,Active Import Interval (kW),03-04-2023 14:30
XXX,XXX,0.888000,Active Import Interval (kW),03-04-2023 14:00
XXX,XXX,0.816000,Active Import Interval (kW),03-04-2023 13:30
XXX,XXX,1.142000,Active Import Interval (kW),03-04-2023 13:00
XXX,XXX,0.298000,Active Import Interval (kW),03-04-2023 12:30
XXX,XXX,0.271000,Active Import Interval (kW),03-04-2023 12:00
XXX,XXX,0.273000,Active Import Interval (kW),03-04-2023 11:30
XXX,XXX,0.445000,Active Import Interval (kW),03-04-2023 11:00
XXX,XXX,1.734000,Active Import Interval (kW),03-04-2023 10:30
XXX,XXX,1.255000,Active Import Interval (kW),03-04-2023 10:00
XXX,XXX,1.358000,Active Import Interval (kW),03-04-2023 09:30
XXX,XXX,1.322000,Active Import Interval (kW),03-04-2023 09:00
XXX,XXX,0.560000,Active Import Interval (kW),03-04-2023 08:30
XXX,XXX,0.256000,Active Import Interval (kW),03-04-2023 08:00
