MPRN,Meter Serial Number,Read Value,Read Type,Read Date and End Time
XXXX,XXXX,0.0000,Active Export Interval (kWh),29-09-2024 09:30
XXXX,XXXX,0.0960,Active Import Interval (kWh),29-09-2024 09:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),29-09-2024 09:00
XXXX,XXXX,0.5000,Active Import Interval (kWh),29-09-2024 09:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),29-09-2024 08:30
XXXX,XXXX,0.5875,Active Import Interval (kWh),29-09-2024 08:30
XXXX,XXXX,0.1830,Active Import Interval (kWh),29-09-2024 08:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),29-09-2024 08:00
XXXX,XXXX,0.1515,Active Import Interval (kWh),29-09-2024 07:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),29-09-2024 07:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),29-09-2024 07:00
XXXX,XXXX,0.1245,Active Import Interval (kWh),29-09-2024 07:00
XXXX,XXXX,0.0970,Active Import Interval (kWh),29-09-2024 06:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),29-09-2024 06:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),29-09-2024 06:00
XXXX,XXXX,0.1085,Active Import Interval (kWh),29-09-2024 06:00
XXXX,XXXX,0.1105,Active Import Interval (kWh),29-09-2024 05:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),29-09-2024 05:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),29-09-2024 05:00
XXXX,XXXX,0.1145,Active Import Interval (kWh),29-09-2024 05:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),29-09-2024 04:30
XXXX,XXXX,0.0890,Active Import Interval (kWh),29-09-2024 04:30
XXXX,XXXX,0.1145,Active Import Interval (kWh),29-09-2024 04:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),29-09-2024 04:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),29-09-2024 03:30
XXXX,XXXX,0.1990,Active Import Interval (kWh),29-09-2024 03:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),29-09-2024 03:00
XXXX,XXXX,0.5970,Active Import Interval (kWh),29-09-2024 03:00
XXXX,XXXX,0.1435,Active Import Interval (kWh),29-09-2024 02:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),29-09-2024 02:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),29-09-2024 02:00
XXXX,XXXX,0.2835,Active Import Interval (kWh),29-09-2024 02:00
XXXX,XXXX,0.3770,Active Import Interval (kWh),29-09-2024 01:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),29-09-2024 01:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),29-09-2024 01:00
XXXX,XXXX,0.4965,Active Import Interval (kWh),29-09-2024 01:00
XXXX,XXXX,0.3405,Active Import Interval (kWh),29-09-2024 00:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),29-09-2024 00:30
XXXX,XXXX,0.3890,Active Import Interval (kWh),29-09-2024 00:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),29-09-2024 00:00
XXXX,XXXX,0.2960,Active Import Interval (kWh),28-09-2024 23:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),28-09-2024 23:30
XXXX,XXXX,0.3890,Active Import Interval (kWh),28-09-2024 23:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),28-09-2024 23:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),28-09-2024 22:30
XXXX,XXXX,0.3835,Active Import Interval (kWh),28-09-2024 22:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),28-09-2024 22:00
XXXX,XXXX,0.3635,Active Import Interval (kWh),28-09-2024 22:00
XXXX,XXXX,0.3285,Active Import Interval (kWh),28-09-2024 21:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),28-09-2024 21:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),28-09-2024 21:00
XXXX,XXXX,0.3345,Active Import Interval (kWh),28-09-2024 21:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),28-09-2024 20:30
XXXX,XXXX,0.3645,Active Import Interval (kWh),28-09-2024 20:30
XXXX,XXXX,0.4445,Active Import Interval (kWh),28-09-2024 20:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),28-09-2024 20:00
XXXX,XXXX,0.6730,Active Import Interval (kWh),28-09-2024 19:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),28-09-2024 19:30
XXXX,XXXX,0.6030,Active Import Interval (kWh),28-09-2024 19:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),28-09-2024 19:00
XXXX,XXXX,0.2475,Active Import Interval (kWh),28-09-2024 18:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),28-09-2024 18:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),28-09-2024 18:00
XXXX,XXXX,0.0930,Active Import Interval (kWh),28-09-2024 18:00
XXXX,XXXX,0.3900,Active Import Interval (kWh),28-09-2024 17:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),28-09-2024 17:30
XXXX,XXXX,0.0210,Active Export Interval (kWh),28-09-2024 17:00
XXXX,XXXX,0.1735,Active Import Interval (kWh),28-09-2024 17:00
XXXX,XXXX,0.0005,Active Import Interval (kWh),28-09-2024 16:30
XXXX,XXXX,0.3010,Active Export Interval (kWh),28-09-2024 16:30
XXXX,XXXX,0.0000,Active Import Interval (kWh),28-09-2024 16:00
XXXX,XXXX,0.3265,Active Export Interval (kWh),28-09-2024 16:00
XXXX,XXXX,0.1605,Active Import Interval (kWh),28-09-2024 15:30
XXXX,XXXX,0.0980,Active Export Interval (kWh),28-09-2024 15:30
XXXX,XXXX,0.1590,Active Export Interval (kWh),28-09-2024 15:00
XXXX,XXXX,0.1365,Active Import Interval (kWh),28-09-2024 15:00
XXXX,XXXX,0.0000,Active Import Interval (kWh),28-09-2024 14:30
XXXX,XXXX,0.6095,Active Export Interval (kWh),28-09-2024 14:30
XXXX,XXXX,0.0000,Active Import Interval (kWh),28-09-2024 14:00
XXXX,XXXX,0.2725,Active Export Interval (kWh),28-09-2024 14:00
XXXX,XXXX,0.0000,Active Import Interval (kWh),28-09-2024 13:30
XXXX,XXXX,0.9500,Active Export Interval (kWh),28-09-2024 13:30
XXXX,XXXX,0.0000,Active Import Interval (kWh),28-09-2024 13:00
XXXX,XXXX,0.7150,Active Export Interval (kWh),28-09-2024 13:00
XXXX,XXXX,0.0000,Active Import Interval (kWh),28-09-2024 12:30
XXXX,XXXX,0.9250,Active Export Interval (kWh),28-09-2024 12:30
XXXX,XXXX,0.0000,Active Import Interval (kWh),28-09-2024 12:00
XXXX,XXXX,0.9875,Active Export Interval (kWh),28-09-2024 12:00
XXXX,XXXX,0.9765,Active Export Interval (kWh),28-09-2024 11:30
XXXX,XXXX,0.0000,Active Import Interval (kWh),28-09-2024 11:30
XXXX,XXXX,0.0000,Active Import Interval (kWh),28-09-2024 11:00
XXXX,XXXX,0.8975,Active Export Interval (kWh),28-09-2024 11:00
XXXX,XXXX,0.0000,Active Import Interval (kWh),28-09-2024 10:30
XXXX,XXXX,0.5830,Active Export Interval (kWh),28-09-2024 10:30
XXXX,XXXX,0.0000,Active Import Interval (kWh),28-09-2024 10:00
XXXX,XXXX,0.2150,Active Export Interval (kWh),28-09-2024 10:00
XXXX,XXXX,0.2080,Active Export Interval (kWh),28-09-2024 09:30
XXXX,XXXX,0.1245,Active Import Interval (kWh),28-09-2024 09:30
XXXX,XXXX,0.7125,Active Import Interval (kWh),28-09-2024 09:00
XXXX,XXXX,0.0160,Active Export Interval (kWh),28-09-2024 09:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),28-09-2024 08:30
XXXX,XXXX,0.3720,Active Import Interval (kWh),28-09-2024 08:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),28-09-2024 08:00
XXXX,XXXX,0.1940,Active Import Interval (kWh),28-09-2024 08:00
XXXX,XXXX,0.1675,Active Import Interval (kWh),28-09-2024 07:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),28-09-2024 07:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),28-09-2024 07:00
XXXX,XXXX,0.1275,Active Import Interval (kWh),28-09-2024 07:00
XXXX,XXXX,0.1285,Active Import Interval (kWh),28-09-2024 06:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),28-09-2024 06:30
XXXX,XXXX,0.1125,Active Import Interval (kWh),28-09-2024 06:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),28-09-2024 06:00
XXXX,XXXX,0.1195,Active Import Interval (kWh),28-09-2024 05:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),28-09-2024 05:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),28-09-2024 05:00
XXXX,XXXX,0.1175,Active Import Interval (kWh),28-09-2024 05:00
XXXX,XXXX,0.1850,Active Import Interval (kWh),28-09-2024 04:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),28-09-2024 04:30
XXXX,XXXX,0.1095,Active Import Interval (kWh),28-09-2024 04:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),28-09-2024 04:00
XXXX,XXXX,0.1085,Active Import Interval (kWh),28-09-2024 03:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),28-09-2024 03:30
XXXX,XXXX,0.6400,Active Import Interval (kWh),28-09-2024 03:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),28-09-2024 03:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),28-09-2024 02:30
XXXX,XXXX,0.1225,Active Import Interval (kWh),28-09-2024 02:30
XXXX,XXXX,0.2180,Active Import Interval (kWh),28-09-2024 02:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),28-09-2024 02:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),28-09-2024 01:30
XXXX,XXXX,0.2135,Active Import Interval (kWh),28-09-2024 01:30
XXXX,XXXX,0.5545,Active Import Interval (kWh),28-09-2024 01:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),28-09-2024 01:00
XXXX,XXXX,0.2640,Active Import Interval (kWh),28-09-2024 00:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),28-09-2024 00:30
XXXX,XXXX,0.3330,Active Import Interval (kWh),28-09-2024 00:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),28-09-2024 00:00
XXXX,XXXX,0.4165,Active Import Interval (kWh),27-09-2024 23:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),27-09-2024 23:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),27-09-2024 23:00
XXXX,XXXX,0.3305,Active Import Interval (kWh),27-09-2024 23:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),27-09-2024 22:30
XXXX,XXXX,0.3295,Active Import Interval (kWh),27-09-2024 22:30
XXXX,XXXX,0.3505,Active Import Interval (kWh),27-09-2024 22:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),27-09-2024 22:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),27-09-2024 21:30
XXXX,XXXX,0.3390,Active Import Interval (kWh),27-09-2024 21:30
XXXX,XXXX,0.3150,Active Import Interval (kWh),27-09-2024 21:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),27-09-2024 21:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),27-09-2024 20:30
XXXX,XXXX,0.2875,Active Import Interval (kWh),27-09-2024 20:30
XXXX,XXXX,0.3280,Active Import Interval (kWh),27-09-2024 20:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),27-09-2024 20:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),27-09-2024 19:30
XXXX,XXXX,0.2895,Active Import Interval (kWh),27-09-2024 19:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),27-09-2024 19:00
XXXX,XXXX,0.1700,Active Import Interval (kWh),27-09-2024 19:00
XXXX,XXXX,0.0455,Active Export Interval (kWh),27-09-2024 18:30
XXXX,XXXX,0.0155,Active Import Interval (kWh),27-09-2024 18:30
XXXX,XXXX,0.1545,Active Export Interval (kWh),27-09-2024 18:00
XXXX,XXXX,0.0030,Active Import Interval (kWh),27-09-2024 18:00
XXXX,XXXX,0.1725,Active Export Interval (kWh),27-09-2024 17:30
XXXX,XXXX,0.0335,Active Import Interval (kWh),27-09-2024 17:30
XXXX,XXXX,0.3340,Active Export Interval (kWh),27-09-2024 17:00
XXXX,XXXX,0.0110,Active Import Interval (kWh),27-09-2024 17:00
XXXX,XXXX,0.0195,Active Import Interval (kWh),27-09-2024 16:30
XXXX,XXXX,0.5075,Active Export Interval (kWh),27-09-2024 16:30
XXXX,XXXX,0.0000,Active Import Interval (kWh),27-09-2024 16:00
XXXX,XXXX,0.9125,Active Export Interval (kWh),27-09-2024 16:00
XXXX,XXXX,1.1990,Active Export Interval (kWh),27-09-2024 15:30
XXXX,XXXX,0.0000,Active Import Interval (kWh),27-09-2024 15:30
XXXX,XXXX,0.3010,Active Import Interval (kWh),27-09-2024 15:00
XXXX,XXXX,0.6990,Active Export Interval (kWh),27-09-2024 15:00
XXXX,XXXX,0.0000,Active Import Interval (kWh),27-09-2024 14:30
XXXX,XXXX,1.1800,Active Export Interval (kWh),27-09-2024 14:30
XXXX,XXXX,0.0000,Active Import Interval (kWh),27-09-2024 14:00
XXXX,XXXX,0.9985,Active Export Interval (kWh),27-09-2024 14:00
XXXX,XXXX,1.0445,Active Export Interval (kWh),27-09-2024 13:30
XXXX,XXXX,0.0040,Active Import Interval (kWh),27-09-2024 13:30
XXXX,XXXX,0.9890,Active Export Interval (kWh),27-09-2024 13:00
XXXX,XXXX,0.0035,Active Import Interval (kWh),27-09-2024 13:00
XXXX,XXXX,0.9105,Active Export Interval (kWh),27-09-2024 12:30
XXXX,XXXX,0.0005,Active Import Interval (kWh),27-09-2024 12:30
XXXX,XXXX,0.0060,Active Import Interval (kWh),27-09-2024 12:00
XXXX,XXXX,0.6830,Active Export Interval (kWh),27-09-2024 12:00
XXXX,XXXX,0.5165,Active Export Interval (kWh),27-09-2024 11:30
XXXX,XXXX,0.0225,Active Import Interval (kWh),27-09-2024 11:30
XXXX,XXXX,0.0015,Active Import Interval (kWh),27-09-2024 11:00
XXXX,XXXX,0.5530,Active Export Interval (kWh),27-09-2024 11:00
XXXX,XXXX,0.1265,Active Export Interval (kWh),27-09-2024 10:30
XXXX,XXXX,0.0780,Active Import Interval (kWh),27-09-2024 10:30
XXXX,XXXX,0.0810,Active Import Interval (kWh),27-09-2024 10:00
XXXX,XXXX,0.0210,Active Export Interval (kWh),27-09-2024 10:00
XXXX,XXXX,0.7700,Active Import Interval (kWh),27-09-2024 09:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),27-09-2024 09:30
XXXX,XXXX,0.0035,Active Export Interval (kWh),27-09-2024 09:00
XXXX,XXXX,0.2325,Active Import Interval (kWh),27-09-2024 09:00
XXXX,XXXX,0.6300,Active Import Interval (kWh),27-09-2024 08:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),27-09-2024 08:30
XXXX,XXXX,0.7055,Active Import Interval (kWh),27-09-2024 08:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),27-09-2024 08:00
XXXX,XXXX,0.2085,Active Import Interval (kWh),27-09-2024 07:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),27-09-2024 07:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),27-09-2024 07:00
XXXX,XXXX,0.1100,Active Import Interval (kWh),27-09-2024 07:00
XXXX,XXXX,0.1140,Active Import Interval (kWh),27-09-2024 06:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),27-09-2024 06:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),27-09-2024 06:00
XXXX,XXXX,0.0970,Active Import Interval (kWh),27-09-2024 06:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),27-09-2024 05:30
XXXX,XXXX,0.1050,Active Import Interval (kWh),27-09-2024 05:30
XXXX,XXXX,0.1120,Active Import Interval (kWh),27-09-2024 05:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),27-09-2024 05:00
XXXX,XXXX,0.1130,Active Import Interval (kWh),27-09-2024 04:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),27-09-2024 04:30
XXXX,XXXX,0.1165,Active Import Interval (kWh),27-09-2024 04:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),27-09-2024 04:00
XXXX,XXXX,0.1760,Active Import Interval (kWh),27-09-2024 03:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),27-09-2024 03:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),27-09-2024 03:00
XXXX,XXXX,0.5945,Active Import Interval (kWh),27-09-2024 03:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),27-09-2024 02:30
XXXX,XXXX,0.1355,Active Import Interval (kWh),27-09-2024 02:30
XXXX,XXXX,0.1435,Active Import Interval (kWh),27-09-2024 02:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),27-09-2024 02:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),27-09-2024 01:30
XXXX,XXXX,0.1305,Active Import Interval (kWh),27-09-2024 01:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),27-09-2024 01:00
XXXX,XXXX,0.4505,Active Import Interval (kWh),27-09-2024 01:00
XXXX,XXXX,0.1820,Active Import Interval (kWh),27-09-2024 00:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),27-09-2024 00:30
XXXX,XXXX,0.2495,Active Import Interval (kWh),27-09-2024 00:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),27-09-2024 00:00
XXXX,XXXX,0.3220,Active Import Interval (kWh),26-09-2024 23:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),26-09-2024 23:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),26-09-2024 23:00
XXXX,XXXX,0.2800,Active Import Interval (kWh),26-09-2024 23:00
XXXX,XXXX,0.3790,Active Import Interval (kWh),26-09-2024 22:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),26-09-2024 22:30
XXXX,XXXX,0.4680,Active Import Interval (kWh),26-09-2024 22:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),26-09-2024 22:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),26-09-2024 21:30
XXXX,XXXX,0.4485,Active Import Interval (kWh),26-09-2024 21:30
XXXX,XXXX,0.4375,Active Import Interval (kWh),26-09-2024 21:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),26-09-2024 21:00
XXXX,XXXX,0.4590,Active Import Interval (kWh),26-09-2024 20:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),26-09-2024 20:30
XXXX,XXXX,0.4565,Active Import Interval (kWh),26-09-2024 20:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),26-09-2024 20:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),26-09-2024 19:30
XXXX,XXXX,0.4045,Active Import Interval (kWh),26-09-2024 19:30
XXXX,XXXX,0.3380,Active Import Interval (kWh),26-09-2024 19:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),26-09-2024 19:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),26-09-2024 18:30
XXXX,XXXX,0.3020,Active Import Interval (kWh),26-09-2024 18:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),26-09-2024 18:00
XXXX,XXXX,0.3210,Active Import Interval (kWh),26-09-2024 18:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),26-09-2024 17:30
XXXX,XXXX,0.2450,Active Import Interval (kWh),26-09-2024 17:30
XXXX,XXXX,0.7075,Active Import Interval (kWh),26-09-2024 17:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),26-09-2024 17:00
XXXX,XXXX,0.1170,Active Import Interval (kWh),26-09-2024 16:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),26-09-2024 16:30
XXXX,XXXX,0.0595,Active Import Interval (kWh),26-09-2024 16:00
XXXX,XXXX,0.0260,Active Export Interval (kWh),26-09-2024 16:00
XXXX,XXXX,0.0820,Active Import Interval (kWh),26-09-2024 15:30
XXXX,XXXX,0.0770,Active Export Interval (kWh),26-09-2024 15:30
XXXX,XXXX,0.0005,Active Export Interval (kWh),26-09-2024 15:00
XXXX,XXXX,0.1675,Active Import Interval (kWh),26-09-2024 15:00
XXXX,XXXX,0.1140,Active Import Interval (kWh),26-09-2024 14:30
XXXX,XXXX,0.0800,Active Export Interval (kWh),26-09-2024 14:30
XXXX,XXXX,0.0000,Active Import Interval (kWh),26-09-2024 14:00
XXXX,XXXX,0.1845,Active Export Interval (kWh),26-09-2024 14:00
XXXX,XXXX,0.2460,Active Export Interval (kWh),26-09-2024 13:30
XXXX,XXXX,0.0000,Active Import Interval (kWh),26-09-2024 13:30
XXXX,XXXX,0.1305,Active Import Interval (kWh),26-09-2024 13:00
XXXX,XXXX,0.2155,Active Export Interval (kWh),26-09-2024 13:00
XXXX,XXXX,0.0130,Active Import Interval (kWh),26-09-2024 12:30
XXXX,XXXX,0.2630,Active Export Interval (kWh),26-09-2024 12:30
XXXX,XXXX,0.0000,Active Import Interval (kWh),26-09-2024 12:00
XXXX,XXXX,0.2800,Active Export Interval (kWh),26-09-2024 12:00
XXXX,XXXX,0.0005,Active Import Interval (kWh),26-09-2024 11:30
XXXX,XXXX,0.2035,Active Export Interval (kWh),26-09-2024 11:30
XXXX,XXXX,0.3550,Active Export Interval (kWh),26-09-2024 11:00
XXXX,XXXX,0.0000,Active Import Interval (kWh),26-09-2024 11:00
XXXX,XXXX,0.0000,Active Import Interval (kWh),26-09-2024 10:30
XXXX,XXXX,0.2755,Active Export Interval (kWh),26-09-2024 10:30
XXXX,XXXX,0.0000,Active Import Interval (kWh),26-09-2024 10:00
XXXX,XXXX,0.1160,Active Export Interval (kWh),26-09-2024 10:00
XXXX,XXXX,0.0145,Active Import Interval (kWh),26-09-2024 09:30
XXXX,XXXX,0.0155,Active Export Interval (kWh),26-09-2024 09:30
XXXX,XXXX,0.0185,Active Export Interval (kWh),26-09-2024 09:00
XXXX,XXXX,0.0175,Active Import Interval (kWh),26-09-2024 09:00
XXXX,XXXX,0.1005,Active Import Interval (kWh),26-09-2024 08:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),26-09-2024 08:30
XXXX,XXXX,0.5695,Active Import Interval (kWh),26-09-2024 08:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),26-09-2024 08:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),26-09-2024 07:30
XXXX,XXXX,0.2120,Active Import Interval (kWh),26-09-2024 07:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),26-09-2024 07:00
XXXX,XXXX,0.1070,Active Import Interval (kWh),26-09-2024 07:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),26-09-2024 06:30
XXXX,XXXX,0.0995,Active Import Interval (kWh),26-09-2024 06:30
XXXX,XXXX,0.1105,Active Import Interval (kWh),26-09-2024 06:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),26-09-2024 06:00
XXXX,XXXX,0.1125,Active Import Interval (kWh),26-09-2024 05:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),26-09-2024 05:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),26-09-2024 05:00
XXXX,XXXX,0.1145,Active Import Interval (kWh),26-09-2024 05:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),26-09-2024 04:30
XXXX,XXXX,0.1170,Active Import Interval (kWh),26-09-2024 04:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),26-09-2024 04:00
XXXX,XXXX,0.0930,Active Import Interval (kWh),26-09-2024 04:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),26-09-2024 03:30
XXXX,XXXX,0.1160,Active Import Interval (kWh),26-09-2024 03:30
XXXX,XXXX,0.6545,Active Import Interval (kWh),26-09-2024 03:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),26-09-2024 03:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),26-09-2024 02:30
XXXX,XXXX,0.1245,Active Import Interval (kWh),26-09-2024 02:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),26-09-2024 02:00
XXXX,XXXX,0.1355,Active Import Interval (kWh),26-09-2024 02:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),26-09-2024 01:30
XXXX,XXXX,0.1260,Active Import Interval (kWh),26-09-2024 01:30
XXXX,XXXX,0.4655,Active Import Interval (kWh),26-09-2024 01:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),26-09-2024 01:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),26-09-2024 00:30
XXXX,XXXX,0.1840,Active Import Interval (kWh),26-09-2024 00:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),26-09-2024 00:00
XXXX,XXXX,0.2780,Active Import Interval (kWh),26-09-2024 00:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),25-09-2024 23:30
XXXX,XXXX,0.3525,Active Import Interval (kWh),25-09-2024 23:30
XXXX,XXXX,0.3505,Active Import Interval (kWh),25-09-2024 23:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),25-09-2024 23:00
XXXX,XXXX,0.3230,Active Import Interval (kWh),25-09-2024 22:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),25-09-2024 22:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),25-09-2024 22:00
XXXX,XXXX,0.4415,Active Import Interval (kWh),25-09-2024 22:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),25-09-2024 21:30
